id,entity1,entity2,relation_id,note
1813,匹多莫德口服溶液,佳乐弗乳酸左氧氟沙星片(乳酸左氧氟沙星片),2,NULL
1814,注射用头孢唑林钠,佳乐弗乳酸左氧氟沙星片(乳酸左氧氟沙星片),2,NULL
1815,头孢拉定分散片,佳乐弗乳酸左氧氟沙星片(乳酸左氧氟沙星片),2,NULL
1816,替勃龙片,佳乐弗乳酸左氧氟沙星片(乳酸左氧氟沙星片),2,NULL
1817,乳酸左氧氟沙星片,佳乐弗乳酸左氧氟沙星片(乳酸左氧氟沙星片),2,NULL
1818,小儿喘息样支气管炎,咳嗽伴哮鸣音,1,NULL
1819,小儿喘息样支气管炎,喘息,1,NULL
1820,小儿喘息样支气管炎,气急,1,NULL
1821,小儿喘息样支气管炎,羧甲司坦片,2,NULL
1822,小儿喘息样支气管炎,小儿珍贝散,2,NULL
1823,小儿喘息样支气管炎,肺部检查,3,NULL
1824,小儿喘息样支气管炎,血清免疫球蛋白测定,3,NULL
1825,小儿喘息样支气管炎,胸部平片,3,NULL
1826,小儿喘息样支气管炎,血常规,3,NULL
1827,小儿喘息样支气管炎,胸部CT检查,3,NULL
1828,小儿喘息样支气管炎,便常规,3,NULL
1829,小儿喘息样支气管炎,小儿热咳口服液,4,NULL
1830,小儿喘息样支气管炎,金振口服液,4,NULL
1831,小儿喘息样支气管炎,小儿牛黄清肺片,4,NULL
1832,小儿喘息样支气管炎,治咳枇杷露,4,NULL
1833,小儿喘息样支气管炎,小儿肺热咳喘口服液,4,NULL
1834,小儿喘息样支气管炎,小儿消咳片,4,NULL
1835,小儿喘息样支气管炎,鲜竹沥,4,NULL
1836,小儿喘息样支气管炎,小儿肺咳颗粒,4,NULL
1837,小儿喘息样支气管炎,小青龙合剂,4,NULL
1838,小儿喘息样支气管炎,小儿珍贝散,4,NULL
1839,小儿喘息样支气管炎,羧甲司坦片,4,NULL
1840,小儿喘息样支气管炎,阿奇霉素分散片,4,NULL
1841,小儿喘息样支气管炎,小儿咳喘灵颗粒,4,NULL
1842,小儿喘息样支气管炎,鸡蛋黄,5,NULL
1843,小儿喘息样支气管炎,鸡蛋,5,NULL
1844,小儿喘息样支气管炎,鹌鹑蛋,5,NULL
1845,小儿喘息样支气管炎,鸭血(白鸭),5,NULL
1846,小儿喘息样支气管炎,苦菜粥,6,NULL
1847,小儿喘息样支气管炎,香拌菜花,6,NULL
1848,小儿喘息样支气管炎,奶油白菜,6,NULL
1849,小儿喘息样支气管炎,白菜粥,6,NULL
1850,小儿喘息样支气管炎,玻璃白菜汤,6,NULL
1851,小儿喘息样支气管炎,香菇白菜羹,6,NULL
1852,小儿喘息样支气管炎,清汤白菜卷,6,NULL
1853,小儿喘息样支气管炎,白菜蛋花粥,6,NULL
1854,小儿喘息样支气管炎,鸡肉,7,NULL
1855,小儿喘息样支气管炎,螃蟹,7,NULL
1856,小儿喘息样支气管炎,龙虾,7,NULL
1857,小儿喘息样支气管炎,河虾,7,NULL
1858,小儿喘息样支气管炎,哮喘,8,NULL
1859,小儿喘息样支气管炎,儿科,9,NULL
1860,小儿喘息样支气管炎,小儿内科,9,NULL
1861,小儿喘息样支气管炎,药物治疗,10,NULL
1862,小儿热咳口服液,小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1863,小儿热咳口服液,品信药业小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1864,小儿热咳口服液,叶开泰小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1865,小儿热咳口服液,纽兰药业小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1866,小儿热咳口服液,海力制药小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1867,小儿热咳口服液,小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1868,小儿热咳口服液,恒泰制药小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1869,小儿热咳口服液,白云山医小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1870,金振口服液,小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1871,金振口服液,品信药业小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1872,金振口服液,叶开泰小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1873,金振口服液,纽兰药业小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1874,金振口服液,海力制药小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1875,金振口服液,小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1876,金振口服液,恒泰制药小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1877,金振口服液,白云山医小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1878,小儿牛黄清肺片,小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1879,小儿牛黄清肺片,品信药业小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1880,小儿牛黄清肺片,叶开泰小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1881,小儿牛黄清肺片,纽兰药业小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1882,小儿牛黄清肺片,海力制药小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1883,小儿牛黄清肺片,小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1884,小儿牛黄清肺片,恒泰制药小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1885,小儿牛黄清肺片,白云山医小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1886,治咳枇杷露,小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1887,治咳枇杷露,品信药业小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1888,治咳枇杷露,叶开泰小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1889,治咳枇杷露,纽兰药业小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1890,治咳枇杷露,海力制药小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1891,治咳枇杷露,小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1892,治咳枇杷露,恒泰制药小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1893,治咳枇杷露,白云山医小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1894,小儿肺热咳喘口服液,小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1895,小儿肺热咳喘口服液,品信药业小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1896,小儿肺热咳喘口服液,叶开泰小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1897,小儿肺热咳喘口服液,纽兰药业小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1898,小儿肺热咳喘口服液,海力制药小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1899,小儿肺热咳喘口服液,小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1900,小儿肺热咳喘口服液,恒泰制药小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1901,小儿肺热咳喘口服液,白云山医小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1902,小儿消咳片,小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1903,小儿消咳片,品信药业小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1904,小儿消咳片,叶开泰小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1905,小儿消咳片,纽兰药业小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1906,小儿消咳片,海力制药小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1907,小儿消咳片,小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1908,小儿消咳片,恒泰制药小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1909,小儿消咳片,白云山医小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1910,鲜竹沥,小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1911,鲜竹沥,品信药业小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1912,鲜竹沥,叶开泰小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1913,鲜竹沥,纽兰药业小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1914,鲜竹沥,海力制药小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1915,鲜竹沥,小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1916,鲜竹沥,恒泰制药小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1917,鲜竹沥,白云山医小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1918,小儿肺咳颗粒,小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1919,小儿肺咳颗粒,品信药业小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1920,小儿肺咳颗粒,叶开泰小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1921,小儿肺咳颗粒,纽兰药业小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1922,小儿肺咳颗粒,海力制药小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1923,小儿肺咳颗粒,小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1924,小儿肺咳颗粒,恒泰制药小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1925,小儿肺咳颗粒,白云山医小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1926,小青龙合剂,小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1927,小青龙合剂,品信药业小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1928,小青龙合剂,叶开泰小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1929,小青龙合剂,纽兰药业小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1930,小青龙合剂,海力制药小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1931,小青龙合剂,小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1932,小青龙合剂,恒泰制药小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1933,小青龙合剂,白云山医小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1934,小儿珍贝散,小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1935,小儿珍贝散,品信药业小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1936,小儿珍贝散,叶开泰小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1937,小儿珍贝散,纽兰药业小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1938,小儿珍贝散,海力制药小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1939,小儿珍贝散,小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1940,小儿珍贝散,恒泰制药小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1941,小儿珍贝散,白云山医小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1942,羧甲司坦片,小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1943,羧甲司坦片,品信药业小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1944,羧甲司坦片,叶开泰小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1945,羧甲司坦片,纽兰药业小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1946,羧甲司坦片,海力制药小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1947,羧甲司坦片,小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1948,羧甲司坦片,恒泰制药小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1949,羧甲司坦片,白云山医小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1950,阿奇霉素分散片,小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1951,阿奇霉素分散片,品信药业小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1952,阿奇霉素分散片,叶开泰小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1953,阿奇霉素分散片,纽兰药业小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1954,阿奇霉素分散片,海力制药小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1955,阿奇霉素分散片,小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1956,阿奇霉素分散片,恒泰制药小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1957,阿奇霉素分散片,白云山医小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1958,小儿咳喘灵颗粒,小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1959,小儿咳喘灵颗粒,品信药业小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1960,小儿咳喘灵颗粒,叶开泰小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1961,小儿咳喘灵颗粒,纽兰药业小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1962,小儿咳喘灵颗粒,海力制药小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1963,小儿咳喘灵颗粒,小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1964,小儿咳喘灵颗粒,恒泰制药小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1965,小儿咳喘灵颗粒,白云山医小儿咳喘灵颗粒(小儿咳喘灵颗粒),2,NULL
1966,小儿咳嗽,慢性咳嗽,1,NULL
1967,小儿咳嗽,小儿剧烈咳嗽,1,NULL
1968,小儿咳嗽,变应性咳嗽,1,NULL
1969,小儿咳嗽,健儿清解液,2,NULL
1970,小儿咳嗽,小儿止咳糖浆,2,NULL
1971,小儿咳嗽,儿童支气管镜检查,3,NULL
1972,小儿咳嗽,儿童肺功能检查,3,NULL
1973,小儿咳嗽,钼靶X线检查,3,NULL
1974,小儿咳嗽,气道过敏试验,3,NULL
1975,小儿咳嗽,盐酸二氧丙嗪颗粒,4,NULL
1976,小儿咳嗽,小儿感冒宁合剂,4,NULL
1977,小儿咳嗽,小儿止咳糖浆,4,NULL
1978,小儿咳嗽,小儿肺炎散,4,NULL
1979,小儿咳嗽,雪梨膏,4,NULL
1980,小儿咳嗽,小儿消积止咳口服液,4,NULL
1981,小儿咳嗽,小儿咳喘灵口服液,4,NULL
1982,小儿咳嗽,罗汉果止咳糖浆,4,NULL
1983,小儿咳嗽,健儿清解液,4,NULL
1984,小儿咳嗽,小儿牛黄清肺片,4,NULL
1985,小儿咳嗽,复方桔梗止咳片,4,NULL
1986,小儿咳嗽,喷托维林氯化铵糖浆,4,NULL
1987,小儿咳嗽,鸡肝,5,NULL
1988,小儿咳嗽,鹅肉,5,NULL
1989,小儿咳嗽,芝麻,5,NULL
1990,小儿咳嗽,松子仁,5,NULL
1991,小儿咳嗽,五丝白菜卷,6,NULL
1992,小儿咳嗽,白菜包子,6,NULL
1993,小儿咳嗽,大白菜饺,6,NULL
1994,小儿咳嗽,芦笋蛋饼,6,NULL
1995,小儿咳嗽,凉拌芦笋,6,NULL
1996,小儿咳嗽,茄汁芦笋,6,NULL
1997,小儿咳嗽,香椿炒鸡蛋,6,NULL
1998,小儿咳嗽,香椿炒蛋,6,NULL
1999,小儿咳嗽,腐竹,7,NULL
2000,小儿咳嗽,赤小豆,7,NULL
2001,小儿咳嗽,白扁豆,7,NULL
2002,小儿咳嗽,螃蟹,7,NULL
2003,小儿咳嗽,慢性咽炎,8,NULL
2004,小儿咳嗽,急性会厌炎,8,NULL
2005,小儿咳嗽,白喉,8,NULL
2006,小儿咳嗽,急性喉炎,8,NULL
2007,小儿咳嗽,小儿急性支气管炎,8,NULL
2008,小儿咳嗽,慢性支气管炎,8,NULL
2009,小儿咳嗽,支气管扩张,8,NULL
2010,小儿咳嗽,肺结核,8,NULL
2011,小儿咳嗽,肺炎,8,NULL
2012,小儿咳嗽,肺脓肿,8,NULL
2013,小儿咳嗽,麻疹,8,NULL
2014,小儿咳嗽,百日咳,8,NULL
2015,小儿咳嗽,肺水肿,8,NULL
2016,小儿咳嗽,儿科,9,NULL
2017,小儿咳嗽,儿科综合,9,NULL
2018,小儿咳嗽,药物治疗,10,NULL
2019,盐酸二氧丙嗪颗粒,桑海喷托维林氯化铵糖浆(喷托维林氯化铵糖浆),2,NULL
2020,盐酸二氧丙嗪颗粒,江西赣南喷托维林氯化铵糖浆(喷托维林氯化铵糖浆),2,NULL
2021,盐酸二氧丙嗪颗粒,江西海尔思喷托维林氯化铵糖(喷托维林氯化铵糖浆),2,NULL
2022,小儿感冒宁合剂,桑海喷托维林氯化铵糖浆(喷托维林氯化铵糖浆),2,NULL
2023,小儿感冒宁合剂,江西赣南喷托维林氯化铵糖浆(喷托维林氯化铵糖浆),2,NULL
2024,小儿感冒宁合剂,江西海尔思喷托维林氯化铵糖(喷托维林氯化铵糖浆),2,NULL
2025,小儿止咳糖浆,桑海喷托维林氯化铵糖浆(喷托维林氯化铵糖浆),2,NULL
2026,小儿止咳糖浆,江西赣南喷托维林氯化铵糖浆(喷托维林氯化铵糖浆),2,NULL
2027,小儿止咳糖浆,江西海尔思喷托维林氯化铵糖(喷托维林氯化铵糖浆),2,NULL
2028,小儿肺炎散,桑海喷托维林氯化铵糖浆(喷托维林氯化铵糖浆),2,NULL
2029,小儿肺炎散,江西赣南喷托维林氯化铵糖浆(喷托维林氯化铵糖浆),2,NULL
2030,小儿肺炎散,江西海尔思喷托维林氯化铵糖(喷托维林氯化铵糖浆),2,NULL
2031,雪梨膏,桑海喷托维林氯化铵糖浆(喷托维林氯化铵糖浆),2,NULL
2032,雪梨膏,江西赣南喷托维林氯化铵糖浆(喷托维林氯化铵糖浆),2,NULL
2033,雪梨膏,江西海尔思喷托维林氯化铵糖(喷托维林氯化铵糖浆),2,NULL
2034,小儿消积止咳口服液,桑海喷托维林氯化铵糖浆(喷托维林氯化铵糖浆),2,NULL
2035,小儿消积止咳口服液,江西赣南喷托维林氯化铵糖浆(喷托维林氯化铵糖浆),2,NULL
2036,小儿消积止咳口服液,江西海尔思喷托维林氯化铵糖(喷托维林氯化铵糖浆),2,NULL
2037,小儿咳喘灵口服液,桑海喷托维林氯化铵糖浆(喷托维林氯化铵糖浆),2,NULL
2038,小儿咳喘灵口服液,江西赣南喷托维林氯化铵糖浆(喷托维林氯化铵糖浆),2,NULL
2039,小儿咳喘灵口服液,江西海尔思喷托维林氯化铵糖(喷托维林氯化铵糖浆),2,NULL
2040,罗汉果止咳糖浆,桑海喷托维林氯化铵糖浆(喷托维林氯化铵糖浆),2,NULL
2041,罗汉果止咳糖浆,江西赣南喷托维林氯化铵糖浆(喷托维林氯化铵糖浆),2,NULL
2042,罗汉果止咳糖浆,江西海尔思喷托维林氯化铵糖(喷托维林氯化铵糖浆),2,NULL
2043,健儿清解液,桑海喷托维林氯化铵糖浆(喷托维林氯化铵糖浆),2,NULL
2044,健儿清解液,江西赣南喷托维林氯化铵糖浆(喷托维林氯化铵糖浆),2,NULL
2045,健儿清解液,江西海尔思喷托维林氯化铵糖(喷托维林氯化铵糖浆),2,NULL
2046,小儿牛黄清肺片,桑海喷托维林氯化铵糖浆(喷托维林氯化铵糖浆),2,NULL
2047,小儿牛黄清肺片,江西赣南喷托维林氯化铵糖浆(喷托维林氯化铵糖浆),2,NULL
2048,小儿牛黄清肺片,江西海尔思喷托维林氯化铵糖(喷托维林氯化铵糖浆),2,NULL
2049,复方桔梗止咳片,桑海喷托维林氯化铵糖浆(喷托维林氯化铵糖浆),2,NULL
2050,复方桔梗止咳片,江西赣南喷托维林氯化铵糖浆(喷托维林氯化铵糖浆),2,NULL
2051,复方桔梗止咳片,江西海尔思喷托维林氯化铵糖(喷托维林氯化铵糖浆),2,NULL
2052,喷托维林氯化铵糖浆,桑海喷托维林氯化铵糖浆(喷托维林氯化铵糖浆),2,NULL
2053,喷托维林氯化铵糖浆,江西赣南喷托维林氯化铵糖浆(喷托维林氯化铵糖浆),2,NULL
2054,喷托维林氯化铵糖浆,江西海尔思喷托维林氯化铵糖(喷托维林氯化铵糖浆),2,NULL
2055,小儿吉兰-巴雷综合征,呼吸衰竭,1,NULL
2056,小儿吉兰-巴雷综合征,腹泻,1,NULL
2057,小儿吉兰-巴雷综合征,共济失调,1,NULL
2058,小儿吉兰-巴雷综合征,腱反射消失,1,NULL
2059,小儿吉兰-巴雷综合征,听力下降,1,NULL
2060,小儿吉兰-巴雷综合征,心律失常,1,NULL
2061,小儿吉兰-巴雷综合征,面肌无力,1,NULL
2062,小儿吉兰-巴雷综合征,构音障碍,1,NULL
2063,小儿吉兰-巴雷综合征,心动过速,1,NULL
2064,小儿吉兰-巴雷综合征,感觉障碍,1,NULL
2065,小儿吉兰-巴雷综合征,甲钴胺胶囊,2,NULL
2066,小儿吉兰-巴雷综合征,维生素B1片,2,NULL
2067,小儿吉兰-巴雷综合征,肌电图,3,NULL
2068,小儿吉兰-巴雷综合征,心电图,3,NULL
2069,小儿吉兰-巴雷综合征,血常规,3,NULL
2070,小儿吉兰-巴雷综合征,血液检查,3,NULL
2071,小儿吉兰-巴雷综合征,神经系统检查,3,NULL
2072,小儿吉兰-巴雷综合征,腺苷钴胺片,4,NULL
2073,小儿吉兰-巴雷综合征,氨咖甘片,4,NULL
2074,小儿吉兰-巴雷综合征,珊瑚七十味丸,4,NULL
2075,小儿吉兰-巴雷综合征,甲钴胺胶囊,4,NULL
2076,小儿吉兰-巴雷综合征,维生素B12片,4,NULL
2077,小儿吉兰-巴雷综合征,甲钴胺片,4,NULL
2078,小儿吉兰-巴雷综合征,维生素B1片,4,NULL
2079,小儿吉兰-巴雷综合征,腹泻,8,NULL
2080,小儿吉兰-巴雷综合征,儿科,9,NULL
2081,小儿吉兰-巴雷综合征,儿科综合,9,NULL
2082,小儿吉兰-巴雷综合征,药物治疗,10,NULL
2083,小儿吉兰-巴雷综合征,支持性治疗,10,NULL
2084,腺苷钴胺片,颐生堂维生素B1片(维生素B1片),2,NULL
2085,腺苷钴胺片,宝珠制药维生素B1片(维生素B1片),2,NULL
2086,腺苷钴胺片,山西云鹏制药维生素B1片(维生素B1片),2,NULL
2087,腺苷钴胺片,河北龙海药业维生素B1片(维生素B1片),2,NULL
2088,腺苷钴胺片,星斗药业维生素B1片(维生素B1片),2,NULL
2089,腺苷钴胺片,依科制药维生素B1片(维生素B1片),2,NULL
2090,腺苷钴胺片,恒健制药维生素B1片(维生素B1片),2,NULL
2091,氨咖甘片,颐生堂维生素B1片(维生素B1片),2,NULL
2092,氨咖甘片,宝珠制药维生素B1片(维生素B1片),2,NULL
2093,氨咖甘片,山西云鹏制药维生素B1片(维生素B1片),2,NULL
2094,氨咖甘片,河北龙海药业维生素B1片(维生素B1片),2,NULL
2095,氨咖甘片,星斗药业维生素B1片(维生素B1片),2,NULL
2096,氨咖甘片,依科制药维生素B1片(维生素B1片),2,NULL
2097,氨咖甘片,恒健制药维生素B1片(维生素B1片),2,NULL
2098,珊瑚七十味丸,颐生堂维生素B1片(维生素B1片),2,NULL
